sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","search_et","api_lt","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_search_et","__mv_api_lt","__mv_search_lt"
"admin__admin_ZW1haWxfZGF0YQ__search6_1559320409.2242","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559320409.430513",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559320410,10,search6,93283,completed,"12.454",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search7_1559320409.2243","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559320409.493994",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559320410,10,search7,326558,completed,"9.657",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search8_1559320409.2244","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" | fields stat size  to  qid | stats values(size) as Message_Size values(to) as to  by qid | search to=* |eval Recipient=trim(to,""<>"") | sort - Message_Size | table Recipient Message_Size | head 10","Jonathons-MacBook-Air.local","1559320409.544043",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559320410,10,search8,324693,canceled,"27.277",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search10_1559320443.2247","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER stat is ""*Sent"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559320443.770643",0,"UI:Dashboard:mail_dashboard_clone_clone",22233,1559320443,1,search10,326558,completed,"0.595",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559320443.2250","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559320443.781537",0,"UI:Dashboard:mail_dashboard_clone_clone",326558,1559320443,203316,base1,326558,canceled,"25.391000000000002",,,"1559320443.000000000","1559320443.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search1_1559320446.2252","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER stat is ""*Sent"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559320446.048033",0,"UI:Dashboard:mail_dashboard_clone_clone",22233,1559320446,1,search1,326558,completed,"0.528",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search2_1559320446.2254","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER milter_action is ""*"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559320446.055710",0,"UI:Dashboard:mail_dashboard_clone_clone",65013,1559320446,1,search2,326558,completed,"0.548",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search12_1559320509.2293","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER stat is ""*Sent"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559320509.810470",0,"UI:Dashboard:mail_dashboard_clone_clone",22233,1559320510,1,search12,326558,completed,"0.775",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search13_1559320509.2295","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER milter_action is ""*"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559320509.830251",0,"UI:Dashboard:mail_dashboard_clone_clone",65013,1559320510,1,search13,326558,completed,"0.5690000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559320509.2296","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559320509.847345",0,"UI:Dashboard:mail_dashboard_clone_clone",218293,1559320510,0,base1,218293,canceled,"10.074",,,"1559320509.000000000","1559320509.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559320527.2314","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559320527.786525",0,"UI:Dashboard:mail_dashboard_clone_clone",326558,1559320527,205790,base1,326558,completed,"26.278000000000002",,,"1559320527.000000000","1559320527.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search2_1559320529.2318","| pivot email_data email_data count(email_data) AS ""Count of email_data"" FILTER milter_action is ""*"" ROWSUMMARY 0 COLSUMMARY 0 SHOWOTHER 1","Jonathons-MacBook-Air.local","1559320529.454875",0,"UI:Dashboard:mail_dashboard_clone_clone",65013,1559320529,1,search2,326558,completed,"1.061",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559320571.2350","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559320571.847759",0,"UI:Dashboard:mail_dashboard_clone",218320,1559320571,0,base1,218320,canceled,"14.176",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base2_1559320571.2351","search index=""maildata"" sourcetype=""email_log"" stat=Sent","Jonathons-MacBook-Air.local","1559320571.863105",0,"UI:Dashboard:mail_dashboard_clone",22233,1559320571,22233,base2,22248,canceled,"3.922",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base3_1559320571.2352","search index=""maildata"" sourcetype=""email_log"" qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559320571.874716",0,"UI:Dashboard:mail_dashboard_clone",154946,1559320571,0,base3,155810,canceled,"14.181000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559320603.2391","search index=""maildata"" sourcetype=""email_log""","Jonathons-MacBook-Air.local","1559320603.429272",0,"UI:Dashboard:mail_dashboard_clone",326558,1559320603,205790,base1,326558,completed,"33.396",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base2_1559320603.2392","search index=""maildata"" sourcetype=""email_log"" stat=Sent","Jonathons-MacBook-Air.local","1559320603.439577",0,"UI:Dashboard:mail_dashboard_clone",22233,1559320603,22233,base2,22248,completed,"2.191",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base3_1559320603.2393","search index=""maildata"" sourcetype=""email_log"" qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559320603.452149",0,"UI:Dashboard:mail_dashboard_clone",324693,1559320603,241835,base3,326558,completed,"41.157000000000004",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search2_1559320672.2446","search index=""maildata"" sourcetype=""email_log"" milter_action=* | stats count","Jonathons-MacBook-Air.local","1559320672.599727",0,"UI:Dashboard:mail_dashboard",65013,1559320673,1,search2,65013,completed,"9.395",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search3_1559320672.2447","search index=""maildata"" stat=sent | timechart span=1h count","Jonathons-MacBook-Air.local","1559320672.622546",0,"UI:Dashboard:mail_dashboard",22233,1559320673,25,search3,22233,completed,"2.312",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search4_1559320672.2448","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559320672.640329",0,"UI:Dashboard:mail_dashboard",324693,1559320673,5,search4,324693,completed,"26.240000000000002","1550466317.000000000","1550466317.000000000",,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search5_1559320672.2449","search index=""maildata"" sourcetype=""email_log"" stat=Sent | timechart span=1h avg(delay)","Jonathons-MacBook-Air.local","1559320672.677372",0,"UI:Dashboard:mail_dashboard",22233,1559320673,25,search5,22233,completed,"2.581",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search7_1559320672.2451","search index=""maildata"" sourcetype=""email_log""  | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559320672.689722",0,"UI:Dashboard:mail_dashboard",326558,1559320673,10,search7,326558,completed,"8.875",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search8_1559320672.2452","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" |stats values(size) as Message_Size values(to) as to  by qid | search to=* |eval Recipient=trim(to,""<>"") | sort - Message_Size | table Recipient Message_Size | head 10","Jonathons-MacBook-Air.local","1559320672.721754",0,"UI:Dashboard:mail_dashboard",324693,1559320673,10,search8,324693,completed,"21.549","1550466317.000000000","1550466317.000000000",,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search9_1559320672.2453","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" |stats values(size) as Message_Size values(from) as from  by qid | search from=* |eval Sender=trim(from,""<>"") | sort - Message_Size | table Sender Message_Size | head 10","Jonathons-MacBook-Air.local","1559320672.897901",0,"UI:Dashboard:mail_dashboard",324693,1559320673,10,search9,324693,completed,"22.778000000000002","1550466317.000000000","1550466317.000000000",,,,,,,,,,,,,,,,,,,
"rt_md_1559322962.2490","| metadata type=sourcetypes | search totalCount > 0","Jonathons-MacBook-Air.local","1559322962.443687",1,"UI:Search",0,1559322962,0,,0,failed,"32.324",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559322969.2492","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559322969.303224",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",142550,1559322969,0,base1,143318,canceled,"12.216000000000001",,,"1559322969.000000000","1559322969.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search2_1559322970.2494","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559322970.959622",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559322971,1,search2,326558,canceled,"2.402",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search3_1559322971.2495","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559322971.008688",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559322971,25,search3,326558,canceled,"1.864",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search4_1559322971.2496","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""  | fields stat size msgid to from qid | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559322971.039712",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",49740,1559322971,0,search4,49740,canceled,"9.21",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search5_1559322971.2497","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay | timechart span=1h avg(delay) as avg_delivery_time","Jonathons-MacBook-Air.local","1559322971.087801",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559322972,25,search5,22233,canceled,"2.807",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search6_1559322971.2498","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559322971.104719",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",57895,1559322972,0,search6,57895,canceled,"8.755",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search8_1559322971.2499","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" | fields stat size  to  qid | stats values(size) as Message_Size values(to) as to  by qid | search to=* |eval Recipient=trim(to,""<>"") | sort - Message_Size | table Recipient Message_Size | head 10","Jonathons-MacBook-Air.local","1559322971.205357",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",62157,1559322972,0,search8,62157,canceled,"8.692",,,,,,,,,,,,,,,,,,,,,
"rt_md_1559323554.2517","| metadata type=sourcetypes | search totalCount > 0","Jonathons-MacBook-Air.local","1559323554.079628",1,"UI:Search",0,1559323554,0,,0,canceled,"5.131",,,,,,,,,,,,,,,,,,,,,
"1559323559.2520","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559323559.228115",0,"UI:Search",0,1559323559,1,,0,completed,"0.375","1559235600.000000000","1559235600.000000000","1559323559.000000000","1559323559.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559323576.2523","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559323576.036113",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559323576,241835,base1,326558,completed,"35.421",,,"1559323576.000000000","1559323576.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search1_1559323577.2524","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559323577.561222",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559323578,1,search1,326558,completed,"1.33",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search3_1559323577.2526","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559323577.570966",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559323578,25,search3,326558,completed,"1.3880000000000001",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search4_1559323577.2527","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""  | fields stat size msgid to from qid | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559323577.686533",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559323578,5,search4,324693,completed,"35.533",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search5_1559323577.2528","search index=""maildata"" sourcetype=""email_log"" stat=Sent | fields delay | timechart span=1h avg(delay) as avg_delivery_time","Jonathons-MacBook-Air.local","1559323577.710602",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559323578,25,search5,22233,completed,"2.722",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search6_1559323577.2529","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559323577.750878",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559323578,10,search6,93283,completed,"12.687",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search7_1559323577.2530","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559323577.823208",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559323578,10,search7,326558,completed,"9.685",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search8_1559323577.2531","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" | fields stat size  to  qid | stats values(size) as Message_Size values(to) as to  by qid | search to=* |eval Recipient=trim(to,""<>"") | sort - Message_Size | table Recipient Message_Size | head 10","Jonathons-MacBook-Air.local","1559323577.840706",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559323578,10,search8,324693,completed,"27.811",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search9_1559323577.2532","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" | fields stat size from qid | stats values(size) as Message_Size values(from) as from  by qid | search from=* |eval Sender=trim(from,""<>"") | sort - Message_Size | table Sender Message_Size | head 10","Jonathons-MacBook-Air.local","1559323577.879149",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559323578,10,search9,324693,completed,"31.582",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__base1_1559323621.2533","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""","Jonathons-MacBook-Air.local","1559323621.023167",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559323621,241835,base1,326558,completed,"35.451",,,"1559323621.000000000","1559323621.000000000",,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search1_1559323623.2534","| tstats count from datamodel=email_data.email_data where email_data.stat=Sent","Jonathons-MacBook-Air.local","1559323623.049190",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559323623,1,search1,326558,completed,"1.343",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search2_1559323623.2535","| tstats count from datamodel=email_data.email_data where email_data.milter_action=*","Jonathons-MacBook-Air.local","1559323623.068560",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",65013,1559323623,1,search2,326558,completed,"2.065",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search3_1559323623.2536","| tstats count from datamodel=email_data.email_data where (email_data.stat=Sent) BY _time span=1h prestats=t | eval count=psrsvd_gc  |  timechart count span=1h","Jonathons-MacBook-Air.local","1559323623.097663",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",22233,1559323623,25,search3,326558,completed,"1.536",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search4_1559323623.2537","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE""  | fields stat size msgid to from qid | stats values(stat) as stat values(size) as Message_Size values(msgid) as Message-ID values(to) as to values(from) as from by qid | search stat!=""Sent"" | eval Sender=trim(from,""<>"") | table Message-ID Sender Message_Size","Jonathons-MacBook-Air.local","1559323623.144705",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559323623,5,search4,324693,completed,"35.295",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search6_1559323623.2539","| datamodel email_data email_data search | search from!=""<>"" | eval sender=trim(from,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559323623.271250",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",93283,1559323624,10,search6,93283,completed,"11.718",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search7_1559323623.2540","| datamodel email_data email_data search | eval sender=trim(to,""<>"")  | top sender | fields - percent","Jonathons-MacBook-Air.local","1559323623.281907",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",326558,1559323624,10,search7,326558,completed,"9.608",,,,,,,,,,,,,,,,,,,,,
"admin__admin_ZW1haWxfZGF0YQ__search9_1559323623.2542","search index=""maildata"" sourcetype=""email_log""  qid!=""NOQUEUE"" | fields stat size from qid | stats values(size) as Message_Size values(from) as from  by qid | search from=* |eval Sender=trim(from,""<>"") | sort - Message_Size | table Sender Message_Size | head 10","Jonathons-MacBook-Air.local","1559323623.353814",0,"UI:Dashboard:mail_dashboard_clone_clone_clone",324693,1559323624,10,search9,324693,completed,"30.262",,,,,,,,,,,,,,,,,,,,,
